postal_code,pct
3460,10.512463229602105
3461,10.512463229602105
3470,19.403739262253662
3471,19.403739262253662
3472,19.403739262253662
3473,19.403739262253662
3500,20.32216689301343
3501,20.32216689301343
3510,20.32216689301343
3511,20.32216689301343
3512,20.32216689301343
3520,18.148372374609973
3530,9.58046945921411
3540,13.060520539354028
3545,9.783641160949868
3550,13.80428116695383
3560,14.434484576852096
3570,18.08284426299226
3580,11.193002520278714
3581,11.193002520278714
3582,11.193002520278714
3583,11.193002520278714
3590,12.421391819551998
3600,10.323986330194451
3620,7.6837841968515965
3621,7.6837841968515965
3630,6.384328452891472
3631,6.384328452891472
3640,6.771088268885626
3650,8.36389616575375
3660,12.938884418279613
3665,10.004850836769343
3668,10.004850836769343
3670,12.938884418279613
3680,9.116909575301676
3690,21.212535924456002
3700,8.72885115011723
3717,78.48101265822784
3720,9.482257126236183
3721,9.482257126236183
3722,9.482257126236183
3723,9.482257126236183
3724,9.482257126236183
3730,13.058069765076782
3732,13.058069765076782
3740,10.513018024957633
3742,10.513018024957633
3746,10.513018024957633
3770,7.568985040824841
3790,8.397480755773268
3791,8.397480755773268
3792,8.397480755773268
3793,8.397480755773268
3798,8.397480755773268
3800,10.544742318521239
3803,10.544742318521239
3806,10.544742318521239
3830,8.593645260758814
3831,8.593645260758814
3832,8.593645260758814
3840,8.915897799858055
3850,8.68080261847161
3870,7.026954539358991
3890,7.167275727926441
3891,7.167275727926441
3900,12.422249337817327
3910,12.422249337817327
3920,10.416908942900337
3930,10.41391304347826
3940,10.274294670846395
3941,10.274294670846395
3945,10.337722834363522
3950,9.631329582469647
3960,11.302376868414605
3970,8.223255813953488
3971,8.223255813953488
3980,12.92099131539928
3990,11.265122499848015
4000,7.709009719476849
4020,7.709009719476849
4030,7.709009719476849
4031,7.709009719476849
4032,7.709009719476849
4040,4.9356488229045725
4041,4.9356488229045725
4042,4.9356488229045725
4050,7.769021210352209
4051,7.769021210352209
4052,7.769021210352209
4053,7.769021210352209
4100,3.641710728029284
4101,3.641710728029284
4102,3.641710728029284
4120,7.435129740518962
4121,7.435129740518962
4122,7.435129740518962
4130,6.925767586474932
4140,9.10057834208602
4141,9.10057834208602
4160,4.841757203589986
4161,4.841757203589986
4162,4.841757203589986
4163,4.841757203589986
4170,6.4461567374553645
4171,6.4461567374553645
4180,4.513064133016627
4181,4.513064133016627
4190,9.139255465826276
4210,9.376890502117362
4217,5.701438848920863
4218,5.701438848920863
4219,5.588235294117648
4250,6.7026412950866225
4252,6.7026412950866225
4253,6.7026412950866225
4254,6.7026412950866225
4257,3.5975609756097557
4260,5.991927972679292
4261,5.991927972679292
4263,5.991927972679292
4280,6.812824139556812
4287,7.283167119975824
4300,4.440961337513062
4317,5.489319423745654
4340,8.085664335664337
4342,8.085664335664337
4347,6.311992786293959
4350,4.377994382950603
4351,4.377994382950603
4357,8.076923076923077
4360,5.948512871782055
4367,5.08956497014501
4400,3.4599092851520035
4420,2.162583610324593
4430,7.098689956331877
4431,7.098689956331877
4432,7.098689956331877
4450,5.986098142960889
4451,5.986098142960889
4452,5.986098142960889
4453,5.986098142960889
4458,5.986098142960889
4460,4.132482528106959
4470,3.9429055963821367
4480,4.9609188068272445
4500,5.227750525578136
4520,5.06464747481963
4530,8.334580278318121
4537,6.471277842907385
4540,4.090531561461794
4550,7.3250603240261976
4557,8.422214049282825
4560,5.486798679867986
4570,5.635339029267406
4577,8.225005908768612
4590,4.169636493228795
4600,6.5375841540087904
4601,6.5375841540087904
4602,6.5375841540087904
4606,5.765459537194404
4607,5.765459537194404
4608,5.765459537194404
4610,3.0297957817207903
4620,3.9667385278718816
4621,3.9667385278718816
4623,3.9667385278718816
4624,3.9667385278718816
4630,3.985653959622838
4631,3.985653959622838
4632,3.985653959622838
4633,3.985653959622838
4650,8.113613217155143
4651,8.113613217155143
4652,8.113613217155143
4653,8.113613217155143
4654,8.113613217155143
4670,6.771183277342292
4671,6.771183277342292
4672,6.771183277342292
4680,4.313480114191858
4681,4.313480114191858
4682,4.313480114191858
4683,4.313480114191858
4684,4.313480114191858
4690,5.307076101468625
4700,8.98661567877629
4701,8.98661567877629
4710,6.137548343702708
4711,6.137548343702708
4720,2.5380710659898478
4721,2.5380710659898478
4728,2.5380710659898478
4730,4.410293716468128
4731,4.410293716468128
4750,5.403959336543606
4760,6.337899543378995
4761,6.337899543378995
4770,4.5609624708206145
4771,4.5609624708206145
4780,11.840256873369457
4782,11.840256873369457
4783,11.840256873369457
4784,11.840256873369457
4790,4.060913705583756
4791,4.060913705583756
4800,5.322855794707996
4801,5.322855794707996
4802,5.322855794707996
4820,3.1169855987374233
4821,3.1169855987374233
4830,8.674275680421422
4831,8.674275680421422
4834,8.674275680421422
4837,3.9004707464694013
4840,4.852320675105485
4841,4.852320675105485
4845,9.310344827586208
4850,3.9692941396742185
4851,3.9692941396742185
4852,3.9692941396742185
4860,4.264943457189014
4861,4.264943457189014
4870,5.676297622091537
4877,5.555555555555555
4880,7.387302336558886
4890,10.80599144079886
4900,6.78864227154569
4910,7.501881742912102
4920,6.631404436725349
4950,10.655516590234692
4960,7.894532161468461
4970,9.73340738683699
4980,5.15625
4983,5.15625
4987,7.61994355597366
4990,4.833752444816988
5000,10.70727351877682
5001,10.70727351877682
5002,10.70727351877682
5003,10.70727351877682
5004,10.70727351877682
5020,10.70727351877682
5021,10.70727351877682
5022,10.70727351877682
5024,10.70727351877682
5030,9.70755791872389
5031,9.70755791872389
5032,9.70755791872389
5060,3.9675798117080765
5070,6.557061820978752
5080,8.308286818376986
5081,8.308286818376986
5100,10.70727351877682
5101,10.70727351877682
5140,7.758210376011424
5150,15.513185588708678
5170,8.444699516274493
5190,4.308994045753682
5300,4.633384775508739
5310,6.750316703866803
5330,9.939510585647511
5332,9.939510585647511
5333,9.939510585647511
5334,9.939510585647511
5336,9.939510585647511
5340,8.494682301608943
5350,5.073872472783826
5351,5.073872472783826
5352,5.073872472783826
5353,5.073872472783826
5354,5.073872472783826
5360,6.593555375033848
5361,6.593555375033848
5362,6.593555375033848
5363,6.593555375033848
5364,6.593555375033848
5370,5.7482095740670935
5372,5.7482095740670935
5374,5.7482095740670935
5376,5.7482095740670935
5377,5.7740585774058575
5380,8.82316697473814
5500,8.9987230526553
5501,8.9987230526553
5502,8.9987230526553
5503,8.9987230526553
5504,8.9987230526553
5520,5.5096418732782375
5521,5.5096418732782375
5522,5.5096418732782375
5523,5.5096418732782375
5524,5.5096418732782375
5530,6.502559634026794
5537,5.33167151364077
5540,3.1203810149449827
5541,3.1203810149449827
5542,3.1203810149449827
5543,3.1203810149449827
5544,3.1203810149449827
5550,7.117296222664016
5555,5.366985784740354
5560,4.756266035129268
5561,4.756266035129268
5562,4.756266035129268
5563,4.756266035129268
5564,4.756266035129268
5570,6.079125120617562
5571,6.079125120617562
5572,6.079125120617562
5573,6.079125120617562
5574,6.079125120617562
5575,6.142979452054795
5576,6.079125120617562
5580,4.85329103885805
5590,7.56747221732228
5600,5.636698041761333
5620,3.701413427561837
5621,3.701413427561837
5630,4.128440366972478
5640,5.212040332147094
5641,5.212040332147094
5644,5.212040332147094
5646,5.212040332147094
5650,4.547181073308373
5651,4.547181073308373
5660,4.57789633047365
5670,3.663453111305872
5680,2.7906976744186047
6000,3.943266755919593
6001,3.943266755919593
6010,3.943266755919593
6020,3.943266755919593
6030,3.943266755919593
6031,3.943266755919593
6032,3.943266755919593
6040,3.943266755919593
6041,3.943266755919593
6042,3.943266755919593
6043,3.943266755919593
6044,3.943266755919593
6060,3.943266755919593
6061,3.943266755919593
6110,5.995061728395061
6111,5.995061728395061
6120,5.0783242258652095
6140,3.5446413689649425
6141,3.5446413689649425
6142,3.5446413689649425
6150,3.768602976476236
6180,3.659946063952742
6181,3.659946063952742
6182,3.659946063952742
6183,3.659946063952742
6200,2.8963886621442847
6210,6.919032597266035
6211,6.919032597266035
6220,5.269816341665575
6221,5.269816341665575
6222,5.269816341665575
6223,5.269816341665575
6224,5.269816341665575
6230,5.7539113989340365
6238,5.7539113989340365
6240,2.29680405946764
6250,4.26605504587156
6280,5.943152454780361
6440,3.95159298592245
6441,3.95159298592245
6460,4.401678779813696
6461,4.401678779813696
6462,4.401678779813696
6463,4.401678779813696
6464,4.401678779813696
6470,3.958762886597938
6500,4.572703192527534
6511,4.572703192527534
6530,4.74273831086067
6531,4.74273831086067
6532,4.74273831086067
6533,4.74273831086067
6534,4.74273831086067
6536,4.74273831086067
6540,4.005454235554798
6542,4.005454235554798
6543,4.005454235554798
6560,2.5188417294724315
6567,4.166666666666666
6590,2.7252081756245268
6591,2.7252081756245268
6592,2.7252081756245268
6593,2.7252081756245268
6594,2.7252081756245268
6596,2.7252081756245268
6600,5.626429173185702
6630,3.314344899016054
6637,4.518581081081082
6640,3.9681221982400796
6642,3.9681221982400796
6660,5.675520733804701
6661,5.675520733804701
6662,5.675520733804701
6663,5.675520733804701
6666,5.675520733804701
6670,4.40251572327044
6671,4.40251572327044
6672,4.40251572327044
6673,4.40251572327044
6674,4.40251572327044
6680,8.851224105461393
6681,8.851224105461393
6686,5.022709056906225
6687,5.022709056906225
6688,5.022709056906225
6690,5.7533899379039415
6692,5.7533899379039415
6698,5.7533899379039415
6700,3.7250957232786033
6704,3.7250957232786033
6706,3.7250957232786033
6717,2.6849217638691325
6720,4.728627999068251
6721,4.728627999068251
6723,4.728627999068251
6724,4.728627999068251
6730,3.980782429649966
6740,3.5360211500330467
6741,3.5360211500330467
6742,3.5360211500330467
6743,3.5360211500330467
6747,3.8286479250334673
6750,2.7096774193548385
6760,3.910908453174325
6761,3.910908453174325
6762,3.910908453174325
6767,2.8999064546304956
6769,2.196245129295076
6780,2.4943038733661114
6781,2.4943038733661114
6782,2.4943038733661114
6790,1.7454211402652582
6791,1.7454211402652582
6792,1.7454211402652582
6800,6.070012071046732
6810,3.968253968253968
6811,3.968253968253968
6812,3.968253968253968
6813,3.968253968253968
6820,4.752818733738075
6821,4.752818733738075
6823,4.752818733738075
6824,4.752818733738075
6830,5.908337934842629
6831,5.908337934842629
6832,5.908337934842629
6833,5.908337934842629
6834,5.908337934842629
6836,5.908337934842629
6838,5.908337934842629
6840,6.877254072876508
6850,6.564271347595539
6851,6.564271347595539
6852,6.564271347595539
6853,6.564271347595539
6856,6.564271347595539
6860,3.698510078878177
6870,4.548660084626234
6880,4.4804469273743015
6887,5.008944543828265
6890,5.407951761824005
6900,7.286856627998649
6920,5.741626794258373
6921,5.741626794258373
6922,5.741626794258373
6924,5.741626794258373
6927,4.8655063291139244
6929,5.965909090909091
6940,7.0027034097845995
6941,7.0027034097845995
6950,3.7997159090909087
6951,3.7997159090909087
6952,3.7997159090909087
6953,3.7997159090909087
6960,5.4520547945205475
6970,4.750346740638003
6971,4.750346740638003
6972,4.750346740638003
6980,8.242280285035628
6982,8.242280285035628
6983,8.242280285035628
6984,8.242280285035628
6986,8.242280285035628
6987,5.644262903824731
6990,6.535833187313825
6997,6.11327539706323
7000,5.567352012015123
7011,5.567352012015123
7012,5.567352012015123
7020,5.567352012015123
7021,5.567352012015123
7022,5.567352012015123
7024,5.567352012015123
7030,5.567352012015123
7031,5.567352012015123
7032,5.567352012015123
7033,5.567352012015123
7034,5.567352012015123
7040,3.548905651044887
7041,3.548905651044887
7050,5.119422329198297
7060,4.5822669424674825
7061,4.5822669424674825
7062,4.5822669424674825
7063,4.5822669424674825
7070,5.493247882810712
7080,2.781231293456739
7090,5.045710267229254
7100,3.520100750691426
7110,3.520100750691426
7120,3.614609571788413
7130,3.5882880191216016
7131,3.5882880191216016
7133,3.5882880191216016
7134,3.5882880191216016
7140,2.45210329029571
7141,2.45210329029571
7160,3.305616139585605
7170,2.9422875131164745
7180,6.463148713475795
7181,6.463148713475795
7190,5.036161580525666
7191,5.036161580525666
7300,2.189524431276051
7301,2.189524431276051
7320,2.4756629741524
7321,2.4756629741524
7322,2.4756629741524
7330,3.655008084418347
7331,3.655008084418347
7332,3.655008084418347
7333,3.655008084418347
7334,3.655008084418347
7340,2.186926716230569
7350,2.4611778493993555
7370,2.8635292696188004
7380,2.519777322004102
7382,2.519777322004102
7387,3.398995751255311
7390,1.9281703570293462
7500,5.897720307072594
7501,5.897720307072594
7502,5.897720307072594
7503,5.897720307072594
7504,5.897720307072594
7506,5.897720307072594
7520,5.897720307072594
7521,5.897720307072594
7522,5.897720307072594
7530,5.897720307072594
7531,5.897720307072594
7532,5.897720307072594
7533,5.897720307072594
7534,5.897720307072594
7536,5.897720307072594
7538,5.897720307072594
7540,5.897720307072594
7542,5.897720307072594
7543,5.897720307072594
7548,5.897720307072594
7600,3.9320926433696988
7601,3.9320926433696988
7602,3.9320926433696988
7603,3.9320926433696988
7604,3.9320926433696988
7608,3.9320926433696988
7610,3.3295497540673478
7611,3.3295497540673478
7618,3.3295497540673478
7620,3.2692543161503616
7621,3.2692543161503616
7622,3.2692543161503616
7623,3.2692543161503616
7624,3.2692543161503616
7640,3.7465851437491873
7641,3.7465851437491873
7642,3.7465851437491873
7643,3.7465851437491873
7700,3.900032105983541
7711,3.900032105983541
7712,3.900032105983541
7730,2.759526938239159
7740,4.190182999828973
7742,4.190182999828973
7743,4.190182999828973
7750,5.254860746190226
7760,4.704845814977974
7780,3.02597616563238
7781,3.02597616563238
7782,3.02597616563238
7783,3.02597616563238
7784,3.02597616563238
7800,5.359433007087412
7801,5.359433007087412
7802,5.359433007087412
7803,5.359433007087412
7804,5.359433007087412
7810,5.359433007087412
7811,5.359433007087412
7812,5.359433007087412
7822,5.359433007087412
7823,5.359433007087412
7830,6.1081402257872845
7850,6.161736808824562
7860,4.43024494142705
7861,4.43024494142705
7862,4.43024494142705
7863,4.43024494142705
7864,4.43024494142705
7866,4.43024494142705
7870,6.407224252848849
7880,5.878945844193455
7890,5.62655601659751
7900,5.036433776253751
7901,5.036433776253751
7903,5.036433776253751
7904,5.036433776253751
7906,5.036433776253751
7910,7.123768164356105
7911,7.123768164356105
7912,7.123768164356105
7940,4.23728813559322
7941,4.23728813559322
7942,4.23728813559322
7943,4.23728813559322
7950,4.7972587093089665
7951,4.7972587093089665
7970,3.9146659156516233
7971,3.9146659156516233
7972,3.9146659156516233
7973,3.9146659156516233
8000,15.329637411504612
8020,15.538794899574965
8200,15.329637411504612
8210,14.00440471563674
8211,14.00440471563674
8300,14.831939163498099
8301,14.831939163498099
8310,15.329637411504612
8340,12.495472654835204
8370,7.369658957271658
8377,15.356220007382799
8380,15.329637411504612
8400,10.212837318501334
8420,10.800627943485086
8421,10.800627943485086
8430,7.955179232368301
8431,7.955179232368301
8432,7.955179232368301
8433,7.955179232368301
8434,7.955179232368301
8450,8.119117080420542
8460,7.7698878254605335
8470,10.721956054848835
8480,8.819577056368908
8490,14.06975108986078
8500,17.271452644035964
8501,17.271452644035964
8510,17.271452644035964
8511,17.271452644035964
8520,11.663685152057244
8530,13.34249871111875
8531,13.34249871111875
8540,14.972483004208481
8550,11.13365155131265
8551,11.13365155131265
8552,11.13365155131265
8553,11.13365155131265
8554,11.13365155131265
8560,13.17598606051006
8570,16.3217778960676
8572,16.3217778960676
8573,16.3217778960676
8580,9.454863472937518
8581,9.454863472937518
8582,9.454863472937518
8583,9.454863472937518
8587,5.93385214007782
8600,9.813304974595297
8610,11.458251972194017
8620,11.411908077994429
8630,12.736884912566085
8640,8.310477235326385
8647,13.677339135840846
8650,6.8764001168793225
8660,9.557633519151231
8670,11.907921834240996
8680,10.103774660736686
8690,9.850746268656717
8691,9.850746268656717
8700,13.882926829268294
8710,18.453161238277705
8720,9.978158409012531
8730,10.91694851559564
8740,16.693655233328425
8750,14.664691624023702
8755,13.354151359294637
8760,10.69936421435059
8770,9.536036833717018
8780,11.916708479678876
8790,16.668378350621342
8791,16.668378350621342
8792,16.668378350621342
8793,16.668378350621342
8800,17.584308861152024
8810,10.445775116433799
8820,12.667543987912463
8830,16.814955513345996
8840,12.124891587163921
8850,11.223491027732463
8851,11.223491027732463
8860,9.874202998449078
8870,11.669266770670827
8880,13.52433764633395
8890,10.591955032496047
8900,11.421558834441623
8902,11.421558834441623
8904,11.421558834441623
8906,11.421558834441623
8908,11.421558834441623
8920,9.85364622760535
8930,10.520275439938791
8940,6.430073606729758
8950,9.235389813540234
8951,9.235389813540234
8952,9.235389813540234
8953,9.235389813540234
8954,9.235389813540234
8956,9.235389813540234
8957,7.627118644067797
8958,9.235389813540234
8970,12.521484177535132
8972,12.521484177535132
8978,12.521484177535132
8980,9.99522140809175
9000,17.840625306504304
9030,17.840625306504304
9031,17.840625306504304
9032,17.840625306504304
9040,17.840625306504304
9041,17.840625306504304
9042,17.840625306504304
9050,17.840625306504304
9051,17.840625306504304
9052,17.840625306504304
9060,5.752744773650173
9070,13.921298260500636
9080,15.006332707341574
9090,15.369731639606293
9100,10.889767610113887
9111,10.889767610113887
9112,10.889767610113887
9120,9.549575013627829
9130,9.549575013627829
9140,10.194222294760895
9150,10.07656065959953
9160,12.092827201835936
9170,9.860012172854535
9180,9.55871353777113
9185,6.371861858034918
9190,8.770362585391487
9200,11.35024284943335
9220,9.323415934131498
9230,13.284677053395855
9240,11.087170359267413
9250,14.407548539285067
9255,13.086520206129645
9260,11.542711432214196
9270,10.752516376417958
9280,11.009686089558295
9290,9.879533848369778
9300,10.090710603912036
9308,10.090710603912036
9310,10.090710603912036
9320,10.090710603912036
9340,10.039886637976277
9400,10.682380255387876
9401,10.682380255387876
9402,10.682380255387876
9403,10.682380255387876
9404,10.682380255387876
9406,10.682380255387876
9420,10.749296321459768
9450,9.952531645569621
9451,9.952531645569621
9470,6.633930290776045
9472,6.633930290776045
9473,6.633930290776045
9500,9.00431134933582
9506,9.00431134933582
9520,10.622745395861022
9521,10.622745395861022
9550,9.42181837849532
9551,9.42181837849532
9552,9.42181837849532
9570,7.340409627747048
9571,7.340409627747048
9572,7.340409627747048
9600,8.88697475844506
9620,10.7238213671775
9630,20.24502668607472
9636,20.24502668607472
9660,7.562289562289562
9661,7.562289562289562
9667,9.787444389520514
9680,10.288130284998434
9681,10.288130284998434
9688,10.288130284998434
9690,12.98777794139302
9700,15.348647461243958
9750,13.1708238851096
9770,13.1708238851096
9771,13.1708238851096
9772,13.1708238851096
9790,13.57986803744054
9800,13.744781676633194
9810,16.470099667774086
9820,14.855742184360684
9830,33.51083141716084
9831,33.51083141716084
9840,14.684048524352708
9850,13.744781676633194
9860,11.539017341040463
9870,12.852035376027096
9880,14.239945466939332
9881,14.239945466939332
9890,13.290420295342672
9900,9.630309988518944
9910,14.239945466939332
9920,21.626589638744047
9921,21.626589638744047
9930,21.626589638744047
9931,21.626589638744047
9932,21.626589638744047
9940,9.211073239670796
9950,21.626589638744047
9960,9.239393729669873
9961,9.239393729669873
9968,9.239393729669873
9970,8.961614925829638
9971,8.961614925829638
9980,9.279538904899136
9981,9.279538904899136
9982,9.279538904899136
9988,9.279538904899136
9990,11.516244008357573
9991,11.516244008357573
9992,11.516244008357573
