NIS6,pct
91064,5.7482095740670935
91120,5.7740585774058575
92138,8.82316697473814
91034,8.9987230526553
91103,5.5096418732782375
91141,6.502559634026794
91005,5.33167151364077
91142,3.1203810149449827
91143,7.117296222664016
91015,5.366985784740354
91072,4.756266035129268
91013,6.079125120617562
91054,6.142979452054795
91114,4.85329103885805
91030,7.56747221732228
93056,5.636698041761333
93022,3.701413427561837
93010,4.128440366972478
92087,5.212040332147094
93088,4.547181073308373
93014,4.57789633047365
93090,3.663453111305872
93018,2.7906976744186047
52011,3.943266755919593
52048,5.995061728395061
56086,5.0783242258652095
52022,3.5446413689649425
56001,3.768602976476236
52015,3.659946063952742
52012,2.8963886621442847
52075,6.919032597266035
52021,5.269816341665575
52055,5.7539113989340365
52018,2.29680405946764
52074,4.26605504587156
52025,5.943152454780361
56029,3.95159298592245
56016,4.401678779813696
56088,3.958762886597938
56005,4.572703192527534
56078,4.74273831086067
56044,4.005454235554798
56022,2.5188417294724315
56049,4.166666666666666
56051,2.7252081756245268
82003,5.626429173185702
81013,3.314344899016054
82009,4.518581081081082
82036,3.9681221982400796
82014,5.675520733804701
82037,4.40251572327044
82038,8.851224105461393
82005,5.022709056906225
82032,5.7533899379039415
81001,3.7250957232786033
81003,2.6849217638691325
85046,4.728627999068251
85039,3.980782429649966
85009,3.5360211500330467
85034,3.8286479250334673
85026,2.7096774193548385
85045,3.910908453174325
85047,2.8999064546304956
85024,2.196245129295076
81015,2.4943038733661114
81004,1.7454211402652582
84077,6.070012071046732
85007,3.968253968253968
85011,4.752818733738075
84010,5.908337934842629
84043,6.877254072876508
84050,6.564271347595539
84033,3.698510078878177
84059,4.548660084626234
84009,4.4804469273743015
84029,5.008944543828265
84035,5.407951761824005
83034,7.286856627998649
84075,5.741626794258373
84068,4.8655063291139244
84016,5.965909090909091
83012,7.0027034097845995
83040,3.7997159090909087
83055,5.4520547945205475
83049,4.750346740638003
83031,8.242280285035628
83044,5.644262903824731
83028,6.535833187313825
83013,6.11327539706323
53053,5.567352012015123
53084,3.548905651044887
53044,5.119422329198297
55040,4.5822669424674825
55035,5.493247882810712
53028,2.781231293456739
55004,5.045710267229254
58001,3.520100750691426
58003,3.614609571788413
58002,3.5882880191216016
58004,2.45210329029571
52010,3.305616139585605
55086,2.9422875131164745
55085,6.463148713475795
55050,5.036161580525666
53014,2.189524431276051
51009,2.4756629741524
53070,3.655008084418347
53082,2.186926716230569
53039,2.4611778493993555
53020,2.8635292696188004
53068,2.519777322004102
53083,3.398995751255311
53065,1.9281703570293462
57081,5.897720307072594
57064,3.9320926433696988
57072,3.3295497540673478
57093,3.2692543161503616
57003,3.7465851437491873
57096,3.900032105983541
57027,2.759526938239159
57062,4.190182999828973
57095,5.254860746190226
57018,4.704845814977974
57097,3.02597616563238
51004,5.359433007087412
51068,6.1081402257872845
51067,6.161736808824562
51069,4.43024494142705
53046,6.407224252848849
51019,5.878945844193455
51017,5.62655601659751
57094,5.036433776253751
51065,7.123768164356105
51012,4.23728813559322
51014,4.7972587093089665
51008,3.9146659156516233
31005,15.329637411504612
31022,15.538794899574965
31040,14.00440471563674
31043,14.831939163498099
31006,12.495472654835204
31004,7.369658957271658
31042,15.356220007382799
35013,10.212837318501334
35029,10.800627943485086
35011,7.955179232368301
35002,8.119117080420542
35014,7.7698878254605335
35005,10.721956054848835
35006,8.819577056368908
31012,14.06975108986078
34022,17.271452644035964
34023,11.663685152057244
34013,13.34249871111875
34009,14.972483004208481
34042,11.13365155131265
34041,13.17598606051006
34002,16.3217778960676
34003,9.454863472937518
34043,5.93385214007782
32003,9.813304974595297
32011,11.458251972194017
38016,11.411908077994429
38025,12.736884912566085
33041,8.310477235326385
32030,13.677339135840846
32006,6.8764001168793225
38008,9.557633519151231
38014,11.907921834240996
32010,10.103774660736686
38002,9.850746268656717
37015,13.882926829268294
37017,18.453161238277705
37002,9.978158409012531
31003,10.91694851559564
37011,16.693655233328425
37018,14.664691624023702
37012,13.354151359294637
37007,10.69936421435059
36007,9.536036833717018
37010,11.916708479678876
34040,16.668378350621342
36015,17.584308861152024
36011,10.445775116433799
31033,12.667543987912463
36006,16.814955513345996
36019,12.124891587163921
37020,11.223491027732463
34025,9.874202998449078
36008,11.669266770670827
36010,13.52433764633395
36012,10.591955032496047
33011,11.421558834441623
33040,9.85364622760535
34027,10.520275439938791
33029,6.430073606729758
33039,9.235389813540234
33016,7.627118644067797
33021,12.521484177535132
33037,9.99522140809175
44021,17.840625306504304
43018,5.752744773650173
44013,13.921298260500636
44034,15.006332707341574
44040,15.369731639606293
46021,10.889767610113887
46003,9.549575013627829
46025,10.194222294760895
46013,10.07656065959953
46014,12.092827201835936
46020,9.860012172854535
44045,9.55871353777113
44073,6.371861858034918
46024,8.770362585391487
42006,11.35024284943335
42008,9.323415934131498
42025,13.284677053395855
42028,11.087170359267413
42023,14.407548539285067
42004,13.086520206129645
42026,11.542711432214196
42010,10.752516376417958
42011,11.009686089558295
42003,9.879533848369778
41002,10.090710603912036
41034,10.039886637976277
41048,10.682380255387876
41082,10.749296321459768
41024,9.952531645569621
41011,6.633930290776045
41018,9.00431134933582
41063,10.622745395861022
41027,9.42181837849532
45063,7.340409627747048
45041,8.88697475844506
41081,10.7238213671775
45065,20.24502668607472
45059,7.562289562289562
45062,9.787444389520514
45064,10.288130284998434
45060,12.98777794139302
45035,15.348647461243958
45068,13.1708238851096
45061,13.57986803744054
44083,13.744781676633194
44048,16.470099667774086
44043,14.855742184360684
44064,33.51083141716084
44012,14.684048524352708
44052,11.539017341040463
44081,12.852035376027096
44084,14.239945466939332
44020,13.290420295342672
43005,9.630309988518944
44085,21.626589638744047
44019,9.211073239670796
43002,9.239393729669873
43007,8.961614925829638
43014,9.279538904899136
43010,11.516244008357573
